make_model,make,location,price,body_type,type,warranty,mileage,gearbox,paint,seller,power,engine_size,CO2_emissions,empty_weight,full_service_history,previous_owner,age,fuel_type,cons_avg,comfort_convenience_count,entertainment_media_count,safety_security_count,extras_count,upholstery
Dacia Duster,Dacia,DE,24990.0,Off-Road/Pick-up,Used,yes,12600.0,Manual,Metalic,Dealer,116.0,1461.0,119.0,1480.0,no,1,1.0,Diesel,4.7,17,7,15,6,standard
Dacia Duster,Dacia,FR,14790.0,Off-Road/Pick-up,Used,yes,28902.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,11,5,14,3,standard
Dacia Duster,Dacia,IT,11900.0,Off-Road/Pick-up,Used,yes,89000.0,Manual,Metalic,Dealer,109.0,1461.0,115.0,1338.0,yes,0,6.0,Diesel,4.7,9,7,13,4,standard
Dacia Duster,Dacia,IT,10849.0,Off-Road/Pick-up,Used,yes,81539.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,4.4,8,2,8,1,standard
Dacia Duster,Dacia,ES,10990.0,Off-Road/Pick-up,Used,yes,205084.0,Manual,Non-Metallic,Dealer,90.0,1461.0,115.0,1205.0,no,0,4.0,Diesel,4.4,2,1,5,0,standard
Dacia Duster,Dacia,IT,10849.0,Off-Road/Pick-up,Used,yes,81539.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,4.4,8,2,8,1,standard
Dacia Duster,Dacia,FR,22990.0,Off-Road/Pick-up,Used,yes,32125.0,Manual,Non-Metallic,Dealer,116.0,1461.0,118.0,1504.0,no,0,2.0,Diesel,5.574999999999999,4,3,10,2,standard
Dacia Duster,Dacia,IT,10849.0,Off-Road/Pick-up,Used,yes,81539.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,4.4,8,2,8,1,standard
Dacia Duster,Dacia,IT,19500.0,Off-Road/Pick-up,Used,yes,20804.0,Manual,Non-Metallic,Dealer,116.0,1461.0,119.0,1405.0,no,1,3.0,Diesel,4.550000000000001,5,0,1,1,standard
Dacia Duster,Dacia,IT,13980.0,Off-Road/Pick-up,Used,yes,139730.0,Manual,Non-Metallic,Dealer,116.0,1461.0,123.0,1304.0,no,0,3.0,Diesel,4.7,1,0,0,0,standard
Dacia Duster,Dacia,DE,24949.0,Off-Road/Pick-up,Pre-registered,yes,110.0,Manual,Metalic,Dealer,114.0,1461.0,124.0,1504.0,yes,1,0.0,Diesel,4.85,15,7,19,4,premium
Dacia Duster,Dacia,FR,11990.0,Off-Road/Pick-up,Used,no,89612.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1504.0,no,0,6.0,Diesel,5.574999999999999,4,3,11,2,standard
Dacia Duster,Dacia,IT,10849.0,Off-Road/Pick-up,Used,yes,81539.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,4.4,8,2,8,1,standard
Dacia Duster,Dacia,FR,15490.0,Off-Road/Pick-up,Used,yes,88756.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,3.0,Diesel,5.574999999999999,14,5,14,2,standard
Dacia Duster,Dacia,IT,10849.0,Off-Road/Pick-up,Used,yes,81539.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,4.4,8,2,8,1,standard
Dacia Duster,Dacia,FR,22990.0,Off-Road/Pick-up,Demonstration,yes,7943.0,Manual,Non-Metallic,Dealer,116.0,1461.0,127.0,1504.0,no,1,0.0,Diesel,5.574999999999999,3,2,9,2,standard
Dacia Duster,Dacia,IT,10849.0,Off-Road/Pick-up,Used,yes,81539.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,4.4,8,2,8,1,standard
Dacia Duster,Dacia,ES,10890.0,Off-Road/Pick-up,Used,yes,110000.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1235.0,no,0,6.0,Diesel,5.0,1,0,4,0,standard
Dacia Duster,Dacia,ES,9990.0,Off-Road/Pick-up,Used,yes,237000.0,Manual,Non-Metallic,Dealer,109.0,1500.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,FR,14990.0,Off-Road/Pick-up,Used,no,76188.0,Automatic,Non-Metallic,Dealer,110.0,1461.0,116.0,1504.0,no,0,5.0,Diesel,5.574999999999999,5,3,11,2,standard
Dacia Duster,Dacia,IT,10849.0,Off-Road/Pick-up,Used,yes,81539.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,4.4,8,2,8,1,standard
Dacia Duster,Dacia,FR,17990.0,Off-Road/Pick-up,Used,no,40056.0,Manual,Non-Metallic,Dealer,116.0,1461.0,129.0,1504.0,no,0,2.0,Diesel,5.574999999999999,3,3,10,0,standard
Dacia Duster,Dacia,FR,16490.0,Off-Road/Pick-up,Used,yes,61537.0,Automatic,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,5.0,Diesel,5.574999999999999,11,5,14,3,standard
Dacia Duster,Dacia,FR,17990.0,Off-Road/Pick-up,Used,yes,33417.0,Manual,Non-Metallic,Dealer,116.0,1461.0,110.0,1504.0,no,0,3.0,Diesel,5.574999999999999,4,3,10,2,standard
Dacia Duster,Dacia,FR,17490.0,Off-Road/Pick-up,Used,yes,43303.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,2.0,Diesel,5.574999999999999,14,6,14,2,standard
Dacia Duster,Dacia,FR,14150.0,Off-Road/Pick-up,Used,no,74115.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,2,2,9,2,standard
Dacia Duster,Dacia,FR,17990.0,Off-Road/Pick-up,Used,yes,48859.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,14,5,14,2,standard
Dacia Duster,Dacia,IT,13249.0,Off-Road/Pick-up,Used,yes,90099.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,8,2,10,1,standard
Dacia Duster,Dacia,FR,17990.0,Off-Road/Pick-up,Used,yes,53228.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,3.0,Diesel,5.574999999999999,16,5,15,3,standard
Dacia Duster,Dacia,IT,13249.0,Off-Road/Pick-up,Used,yes,90099.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,8,2,10,1,standard
Dacia Duster,Dacia,IT,10500.0,Off-Road/Pick-up,Used,yes,112393.0,Manual,Metalic,Dealer,107.0,1461.0,130.0,1304.0,no,0,9.0,Diesel,5.15,4,1,9,3,standard
Dacia Duster,Dacia,FR,20490.0,Off-Road/Pick-up,Used,yes,5270.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,1.0,Diesel,5.574999999999999,14,6,14,2,standard
Dacia Duster,Dacia,FR,20950.0,Off-Road/Pick-up,Used,yes,4480.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,0.0,Diesel,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,FR,15650.0,Off-Road/Pick-up,Used,no,81937.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,4,3,10,2,standard
Dacia Duster,Dacia,FR,17890.0,Off-Road/Pick-up,Used,yes,30854.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,3.0,Diesel,5.574999999999999,16,5,15,2,standard
Dacia Duster,Dacia,FR,13990.0,Off-Road/Pick-up,Used,yes,54373.0,Manual,Non-Metallic,Dealer,90.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,1,3,9,2,standard
Dacia Duster,Dacia,FR,15620.0,Off-Road/Pick-up,Used,no,68775.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1504.0,yes,0,4.0,Diesel,5.574999999999999,4,3,10,1,standard
Dacia Duster,Dacia,FR,6000.0,Off-Road/Pick-up,Used,yes,185509.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1504.0,no,0,8.0,Diesel,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,IT,6900.0,Off-Road/Pick-up,Used,yes,152861.0,Manual,Metalic,Dealer,110.0,1461.0,135.0,1443.0,no,0,10.0,Diesel,5.35,7,5,14,8,standard
Dacia Duster,Dacia,AT,11890.0,Off-Road/Pick-up,Used,yes,137276.0,Automatic,Non-Metallic,Dealer,109.0,1461.0,116.0,1504.0,no,2,5.0,Diesel,5.574999999999999,13,4,13,2,premium
Dacia Duster,Dacia,ES,6900.0,Off-Road/Pick-up,Used,yes,160000.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1280.0,no,0,12.0,Diesel,5.65,1,3,5,0,standard
Dacia Duster,Dacia,FR,18999.0,Off-Road/Pick-up,Used,no,31496.0,Manual,Non-Metallic,Dealer,110.0,1461.0,123.0,1504.0,no,0,5.0,Diesel,5.574999999999999,6,3,11,3,premium
Dacia Duster,Dacia,ES,10000.0,Off-Road/Pick-up,Used,yes,202000.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1320.0,no,0,3.0,Diesel,4.75,3,1,9,0,standard
Dacia Duster,Dacia,IT,16000.0,Off-Road/Pick-up,Used,yes,32000.0,Manual,Metalic,Dealer,116.0,1461.0,108.0,1398.0,no,0,4.0,Diesel,4.3,10,1,11,2,standard
Dacia Duster,Dacia,DE,14990.0,Off-Road/Pick-up,Used,yes,70958.0,Manual,Metalic,Dealer,109.0,1461.0,138.0,1395.0,no,1,5.0,Diesel,5.35,11,7,14,3,standard
Dacia Duster,Dacia,FR,7500.0,Off-Road/Pick-up,Used,no,68000.0,Manual,Non-Metallic,Dealer,109.0,1461.0,137.0,1294.0,no,1,11.0,Diesel,5.45,2,0,7,1,standard
Dacia Duster,Dacia,FR,12490.0,Off-Road/Pick-up,Used,yes,88969.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,5.0,Diesel,5.574999999999999,12,6,14,2,standard
Dacia Duster,Dacia,FR,14790.0,Off-Road/Pick-up,Used,yes,28902.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,11,5,14,3,standard
Dacia Duster,Dacia,IT,13249.0,Off-Road/Pick-up,Used,yes,90099.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,8,2,10,1,standard
Dacia Duster,Dacia,FR,16490.0,Off-Road/Pick-up,Used,no,65286.0,Automatic,Non-Metallic,Dealer,110.0,1461.0,116.0,1504.0,no,0,4.0,Diesel,5.574999999999999,5,3,11,1,standard
Dacia Duster,Dacia,IT,13249.0,Off-Road/Pick-up,Used,yes,90099.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,8,2,10,1,standard
Dacia Duster,Dacia,FR,21350.0,Off-Road/Pick-up,Used,yes,3894.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,0.0,Diesel,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,FR,12490.0,Off-Road/Pick-up,Used,no,46543.0,Manual,Non-Metallic,Dealer,90.0,1461.0,115.0,1504.0,no,0,5.0,Diesel,5.574999999999999,2,0,9,1,standard
Dacia Duster,Dacia,FR,15490.0,Off-Road/Pick-up,Used,yes,72374.0,Automatic,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,14,5,14,2,standard
Dacia Duster,Dacia,FR,15490.0,Off-Road/Pick-up,Used,yes,53361.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,14,5,14,2,standard
Dacia Duster,Dacia,IT,13249.0,Off-Road/Pick-up,Used,yes,90099.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,8,2,10,1,standard
Dacia Duster,Dacia,FR,16990.0,Off-Road/Pick-up,Used,yes,62860.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,14,5,14,2,standard
Dacia Duster,Dacia,FR,17990.0,Off-Road/Pick-up,Used,no,44674.0,Manual,Non-Metallic,Dealer,110.0,1461.0,123.0,1504.0,no,0,4.0,Diesel,5.574999999999999,3,3,10,1,standard
Dacia Duster,Dacia,ES,18900.0,Off-Road/Pick-up,Used,yes,68153.0,Manual,Metalic,Dealer,110.0,1461.0,115.0,1205.0,no,0,4.0,Diesel,4.4,1,0,5,0,standard
Dacia Duster,Dacia,FR,17490.0,Off-Road/Pick-up,Used,yes,66031.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,14,5,14,3,standard
Dacia Duster,Dacia,FR,20990.0,Off-Road/Pick-up,Used,yes,9919.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,1.0,Diesel,5.574999999999999,14,6,14,2,standard
Dacia Duster,Dacia,FR,11990.0,Off-Road/Pick-up,Used,yes,50211.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,7.0,Diesel,5.574999999999999,8,6,12,3,standard
Dacia Duster,Dacia,IT,13249.0,Off-Road/Pick-up,Used,yes,90099.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,8,2,10,1,standard
Dacia Duster,Dacia,FR,21990.0,Off-Road/Pick-up,Used,yes,5386.0,Manual,Metalic,Dealer,116.0,1461.0,132.0,1504.0,no,0,1.0,Diesel,5.574999999999999,4,3,10,1,standard
Dacia Duster,Dacia,IT,12549.0,Off-Road/Pick-up,Used,yes,56028.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,10,4,13,1,standard
Dacia Duster,Dacia,FR,19990.0,Off-Road/Pick-up,Used,yes,7939.0,Manual,Non-Metallic,Dealer,116.0,1461.0,129.0,1504.0,no,0,1.0,Diesel,5.574999999999999,4,3,10,1,standard
Dacia Duster,Dacia,ES,16700.0,Off-Road/Pick-up,Used,yes,58125.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1320.0,no,0,4.0,Diesel,4.15,4,1,9,1,standard
Dacia Duster,Dacia,IT,12549.0,Off-Road/Pick-up,Used,yes,56028.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,10,4,13,1,standard
Dacia Duster,Dacia,FR,16799.0,Off-Road/Pick-up,Used,no,48807.0,Manual,Non-Metallic,Dealer,110.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,10,2,11,2,standard
Dacia Duster,Dacia,IT,12549.0,Off-Road/Pick-up,Used,yes,56028.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,10,4,13,1,standard
Dacia Duster,Dacia,FR,15990.0,Off-Road/Pick-up,Used,yes,90774.0,Automatic,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,10,4,14,3,standard
Dacia Duster,Dacia,DE,24949.0,Off-Road/Pick-up,Demonstration,yes,1500.0,Manual,Metalic,Dealer,114.0,1461.0,124.0,1504.0,yes,1,0.0,Diesel,4.85,15,7,19,4,premium
Dacia Duster,Dacia,FR,13590.0,Off-Road/Pick-up,Used,yes,58000.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,3.0,Diesel,5.574999999999999,5,1,13,2,standard
Dacia Duster,Dacia,IT,15500.0,Off-Road/Pick-up,Used,yes,68560.0,Manual,Non-Metallic,Dealer,116.0,1461.0,108.0,1320.0,no,0,3.0,Diesel,4.199999999999999,15,2,11,3,standard
Dacia Duster,Dacia,FR,13990.0,Off-Road/Pick-up,Used,yes,110373.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,5.574999999999999,7,4,13,1,standard
Dacia Duster,Dacia,FR,20200.0,Off-Road/Pick-up,Used,yes,7022.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,0.0,Diesel,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,DE,24949.0,Off-Road/Pick-up,Demonstration,yes,1500.0,Manual,Metalic,Dealer,114.0,1461.0,124.0,1504.0,yes,1,0.0,Diesel,4.85,15,7,19,4,premium
Dacia Duster,Dacia,IT,13249.0,Off-Road/Pick-up,Used,yes,90099.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,no,0,4.0,Diesel,4.5,8,2,10,1,standard
Dacia Duster,Dacia,FR,16990.0,Off-Road/Pick-up,Used,yes,37350.0,Manual,Non-Metallic,Dealer,116.0,1461.0,115.0,1504.0,no,0,3.0,Diesel,5.574999999999999,4,3,10,1,standard
Dacia Duster,Dacia,DE,11990.0,Off-Road/Pick-up,Used,yes,80000.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1504.0,yes,2,5.0,Diesel,5.574999999999999,10,5,12,5,standard
Dacia Duster,Dacia,ES,16900.0,Sedan,Used,yes,60900.0,Manual,Non-Metallic,Dealer,109.0,1461.0,115.0,1333.0,no,0,5.0,Diesel,4.45,0,0,0,0,standard
Dacia Duster,Dacia,FR,19490.0,Off-Road/Pick-up,Used,yes,9190.0,Manual,Non-Metallic,Dealer,116.0,1461.0,129.0,1504.0,no,0,2.0,Diesel,5.574999999999999,4,3,10,1,standard
Dacia Duster,Dacia,BE,16700.0,Off-Road/Pick-up,Used,yes,30515.0,Manual,Non-Metallic,Dealer,101.0,999.0,115.0,1305.0,no,0,1.0,Gas,5.574999999999999,8,2,9,0,standard
Dacia Duster,Dacia,DE,13900.0,Off-Road/Pick-up,Used,yes,59110.0,Manual,Metalic,Dealer,114.0,1598.0,130.0,1504.0,no,0,5.0,Gas,5.574999999999999,11,4,14,5,premium
Dacia Duster,Dacia,DE,23480.0,Off-Road/Pick-up,Used,yes,1650.0,Manual,Metalic,Dealer,91.0,999.0,132.0,1504.0,yes,1,1.0,Gas,6.1,15,8,17,3,standard
Dacia Duster,Dacia,DE,18840.0,Off-Road/Pick-up,Demonstration,yes,21000.0,Manual,Metalic,Dealer,101.0,999.0,132.0,1331.0,yes,1,1.0,Gas,6.05,18,11,17,7,standard
Dacia Duster,Dacia,BE,13500.0,Off-Road/Pick-up,Used,yes,118750.0,Manual,Non-Metallic,Dealer,125.0,1197.0,138.0,1200.0,no,0,4.0,Gas,5.574999999999999,10,6,9,4,standard
Dacia Duster,Dacia,NL,20950.0,Station wagon,Used,yes,15000.0,Manual,Metalic,Private seller,91.0,999.0,132.0,1271.0,yes,1,1.0,Gas,6.05,16,9,19,2,standard
Dacia Duster,Dacia,IT,15900.0,Off-Road/Pick-up,Used,no,41468.0,Manual,Metalic,Dealer,114.0,1598.0,141.0,1304.0,no,1,3.0,Gas,9.0,10,1,9,1,standard
Dacia Duster,Dacia,DE,17899.0,Off-Road/Pick-up,Used,yes,9488.0,Manual,Metalic,Dealer,101.0,999.0,126.0,1504.0,yes,2,2.0,Gas,5.7,14,6,13,6,standard
Dacia Duster,Dacia,DE,18980.0,Off-Road/Pick-up,Used,yes,18192.0,Manual,Metalic,Dealer,114.0,1598.0,141.0,1254.0,yes,1,3.0,Gas,5.574999999999999,19,6,18,4,premium
Dacia Duster,Dacia,FR,18990.0,Off-Road/Pick-up,Used,yes,28304.0,Manual,Non-Metallic,Dealer,101.0,999.0,132.0,1504.0,no,0,2.0,Gas,5.574999999999999,15,6,15,2,standard
Dacia Duster,Dacia,DE,22200.0,Off-Road/Pick-up,Employee's car,yes,5431.0,Manual,Metalic,Dealer,101.0,999.0,132.0,1504.0,yes,1,1.0,Gas,6.0,18,9,17,6,standard
Dacia Duster,Dacia,IT,19900.0,Off-Road/Pick-up,Used,yes,10350.0,Manual,Non-Metallic,Dealer,101.0,999.0,115.0,1305.0,no,1,1.0,Gas,8.68111787758001,12,7,12,4,standard
Dacia Duster,Dacia,IT,19900.0,Off-Road/Pick-up,Used,yes,10350.0,Manual,Non-Metallic,Dealer,101.0,999.0,115.0,1305.0,no,1,1.0,Gas,8.68111787758001,12,7,12,4,standard
Dacia Duster,Dacia,NL,5950.0,Off-Road/Pick-up,Used,no,195617.0,Manual,Non-Metallic,Dealer,105.0,1598.0,165.0,1190.0,yes,1,11.0,Gas,7.8,3,0,10,1,standard
Dacia Duster,Dacia,DE,16980.0,Off-Road/Pick-up,Used,yes,31860.0,Manual,Metalic,Dealer,101.0,999.0,125.0,1305.0,yes,2,2.0,Gas,5.7,14,9,17,5,standard
Dacia Duster,Dacia,IT,15900.0,Off-Road/Pick-up,Used,yes,48856.0,Manual,Non-Metallic,Dealer,114.0,1598.0,141.0,1240.0,no,0,3.0,Gas,9.0,16,1,11,3,standard
Dacia Duster,Dacia,IT,19200.0,Off-Road/Pick-up,Used,yes,19900.0,Manual,Non-Metallic,Dealer,114.0,1598.0,139.0,1284.0,no,0,3.0,Gas,8.95,6,0,11,3,standard
Dacia Duster,Dacia,IT,8900.0,Off-Road/Pick-up,Used,yes,125000.0,Manual,Metalic,Dealer,105.0,1598.0,167.0,1160.0,yes,1,9.0,Gas,9.75,8,7,12,5,standard
Dacia Duster,Dacia,DE,15640.0,Off-Road/Pick-up,Used,yes,48836.0,Manual,Non-Metallic,Dealer,101.0,999.0,129.0,1504.0,yes,1,2.0,Gas,6.75,6,2,13,2,standard
Dacia Duster,Dacia,IT,10499.0,Off-Road/Pick-up,Used,yes,87233.0,Manual,Metalic,Dealer,105.0,1598.0,146.0,1160.0,yes,1,9.0,Gas,5.574999999999999,9,7,14,2,standard
Dacia Duster,Dacia,IT,15990.0,Sedan,Used,yes,28000.0,Manual,Non-Metallic,Dealer,101.0,999.0,115.0,1305.0,no,1,2.0,Gas,8.68111787758001,11,9,16,4,standard
Dacia Duster,Dacia,IT,16900.0,Convertible,Used,yes,18783.0,Manual,Non-Metallic,Dealer,114.0,1598.0,141.0,1575.0,no,0,3.0,Gas,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,DE,6490.0,Off-Road/Pick-up,Used,yes,167000.0,Manual,Metalic,Dealer,105.0,1598.0,168.0,1504.0,no,2,10.0,Gas,7.8,6,3,9,3,premium
Dacia Duster,Dacia,ES,14900.0,Off-Road/Pick-up,Used,yes,27200.0,Manual,Non-Metallic,Dealer,131.0,1461.0,131.0,1504.0,no,0,3.0,Petrol,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,ES,14845.0,Off-Road/Pick-up,Used,yes,74134.0,Manual,Non-Metallic,Dealer,150.0,1300.0,131.0,1504.0,no,0,3.0,Petrol,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,ES,17390.0,Off-Road/Pick-up,Used,yes,64680.0,Manual,Metalic,Dealer,131.0,1330.0,131.0,1234.0,no,0,2.0,Petrol,6.15,4,1,9,1,standard
Dacia Duster,Dacia,DE,15450.0,Off-Road/Pick-up,Used,yes,64000.0,Manual,Metalic,Dealer,125.0,1197.0,138.0,1504.0,no,1,4.0,Petrol,6.4,13,5,12,7,premium
Dacia Duster,Dacia,DE,24222.0,Off-Road/Pick-up,Demonstration,yes,8000.0,Automatic,Metalic,Dealer,150.0,1332.0,121.0,1304.0,yes,1,0.0,Petrol,5.6,18,11,16,8,standard
Dacia Duster,Dacia,ES,14845.0,Off-Road/Pick-up,Used,yes,74134.0,Manual,Non-Metallic,Dealer,150.0,1300.0,131.0,1504.0,no,0,3.0,Petrol,5.574999999999999,0,0,0,0,standard
Dacia Duster,Dacia,DE,20750.0,Off-Road/Pick-up,Used,yes,20900.0,Manual,Non-Metallic,Dealer,150.0,1332.0,145.0,1406.0,yes,1,3.0,Petrol,6.6,16,7,12,5,standard
Dacia Duster,Dacia,ES,15490.0,Off-Road/Pick-up,Used,yes,66815.0,Manual,Non-Metallic,Dealer,125.0,1200.0,131.0,1504.0,no,0,5.0,Petrol,6.4,0,0,0,0,standard
Dacia Duster,Dacia,DE,21590.0,Off-Road/Pick-up,Demonstration,yes,910.0,Manual,Non-Metallic,Dealer,131.0,1332.0,131.0,1338.0,no,1,0.0,Petrol,6.0,12,4,13,3,standard
Dacia Duster,Dacia,DE,25190.0,Off-Road/Pick-up,Demonstration,yes,4018.0,Manual,Metalic,Dealer,150.0,1332.0,153.0,1406.0,yes,1,0.0,Petrol,6.3,18,11,17,9,premium
Dacia Duster,Dacia,DE,5900.0,Off-Road/Pick-up,Used,yes,168027.0,Manual,Metalic,Dealer,105.0,1598.0,190.0,1504.0,no,1,10.0,Petrol,8.5,2,1,7,1,premium
Dacia Duster,Dacia,BE,18490.0,Off-Road/Pick-up,Used,yes,50706.0,Manual,Metalic,Dealer,114.0,1598.0,149.0,1504.0,yes,1,3.0,Petrol,6.85,4,2,11,1,premium
Dacia Duster,Dacia,BE,11490.0,Off-Road/Pick-up,Used,no,111632.0,Manual,Metalic,Dealer,105.0,1598.0,185.0,1325.0,no,0,11.0,Petrol,8.7,6,5,6,4,standard
Dacia Duster,Dacia,DE,14990.0,Off-Road/Pick-up,Used,yes,42341.0,Manual,Metalic,Dealer,125.0,1197.0,138.0,1275.0,yes,1,4.0,Petrol,6.4,14,5,15,3,standard
Dacia Duster,Dacia,DE,17990.0,Station wagon,Used,yes,21800.0,Manual,Metalic,Dealer,150.0,1332.0,152.0,1309.0,no,1,2.0,Petrol,6.199999999999999,18,5,16,4,standard
Dacia Duster,Dacia,NL,29950.0,Off-Road/Pick-up,Used,yes,1252.0,Automatic,Metalic,Dealer,150.0,1332.0,121.0,1242.0,yes,0,0.0,Petrol,5.574999999999999,16,7,18,2,standard
Dacia Duster,Dacia,DE,21150.0,Off-Road/Pick-up,Demonstration,yes,4500.0,Manual,Metalic,Dealer,131.0,1332.0,131.0,1317.0,no,0,0.0,Petrol,6.0,17,8,16,6,standard
Dacia Duster,Dacia,ES,13900.0,Off-Road/Pick-up,Used,yes,24881.0,Manual,Non-Metallic,Dealer,114.0,1598.0,149.0,1179.0,no,0,4.0,Petrol,6.9,5,3,9,1,standard
Dacia Duster,Dacia,DE,14980.0,Off-Road/Pick-up,Used,yes,100450.0,Manual,Metalic,Dealer,114.0,1598.0,161.0,1280.0,no,1,5.0,Petrol,7.1,11,5,12,2,standard
Dacia Duster,Dacia,DE,21980.0,Off-Road/Pick-up,Used,yes,22374.0,Manual,Metalic,Dealer,131.0,1332.0,131.0,1504.0,no,1,1.0,Petrol,5.574999999999999,18,7,16,6,premium
Dacia Duster,Dacia,DE,12900.0,Off-Road/Pick-up,Used,yes,88175.0,Manual,Non-Metallic,Dealer,125.0,1197.0,138.0,1275.0,yes,1,4.0,Petrol,6.4,7,7,16,6,standard
Dacia Duster,Dacia,ES,12490.0,Off-Road/Pick-up,Used,yes,68403.0,Manual,Non-Metallic,Dealer,125.0,1200.0,131.0,1504.0,no,0,7.0,Petrol,6.4,0,0,0,0,standard
Dacia Duster,Dacia,ES,15490.0,Off-Road/Pick-up,Used,yes,66815.0,Manual,Non-Metallic,Dealer,125.0,1200.0,131.0,1504.0,no,0,5.0,Petrol,6.4,0,0,0,0,standard
